"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"143","","deliberation","html-keyboard-response","89","227055","0.0-2.0-20.0-0.0","12","11","0","0","","","","","50","","","","9","","","","","","","","","","0","G","0","1791","right","scramble","3000","1","1","59","22","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","14.5","1.791","false","1791","","","","","","","","","","","",""
"273","","scramble_instruction","html-keyboard-response","90","227331","0.0-2.0-20.0-1.0-0.0","12","11","0","0","","","","","50","","","","9","1","59","22","objects","outdoor_scenes","","","","","0","","","","","","","1","","","","","","","","","","16.291","0.273","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","91","227334","0.0-2.0-20.0-2.0-0.0","12","11","0","0","","","","","null","","","","9","","","","","","","","","","","","","","","","","1","","","","","","","","","","16.564","-1.064","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","92","227441","0.0-2.0-20.0-4.0","12","11","0","0","","","","","null","","","","9","","","","","","","","","","","","","","","","","1","","","","","","","","","","15.5","3","","","","","","","","","","","","","",""
"149","","deliberation","html-keyboard-response","93","227593","0.0-2.0-22.0-0.0","12","11","0","0","","","","","50","","","","10","1","25","14","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","0","H","0","NaN","NaN","original","2000","1","1","25","14","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","18.5","0.149","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","94","228452","0.0-2.0-22.0-2.0-0.0","12","11","0","0","","","","","null","","","","10","","","","","","","","","","","","","","","","","1","","","","","","","","","","18.649","0.851","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","95","228562","0.0-2.0-22.0-4.0","12","11","0","0","","","","","null","","","","10","","","","","","","","","","","","","","","","","1","","","","","","","","","","19.5","2","","","","","","","","","","","","","",""
"80","","deliberation","html-keyboard-response","96","228645","0.0-2.0-24.0-0.0","12","11","0","0","","","","","50","","","","11","","","","","","","","","","0","B","0","1989","right","scramble","3500","1","1","23","33","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","21.5","1.989","false","1989","","","","","","","","","","","",""
"300","","scramble_instruction","html-keyboard-response","97","228948","0.0-2.0-24.0-1.0-0.0","12","11","0","0","","","","","50","","","","11","1","23","33","outdoor_scenes","faces","","","","","0","","","","","","","1","","","","","","","","","","23.489","0.3","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","98","228951","0.0-2.0-24.0-2.0-0.0","12","11","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","","","1","","","","","","","","","","23.789","-1.289","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","99","229058","0.0-2.0-24.0-4.0","12","11","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","","","1","","","","","","","","","","22.5","3.5","","","","","","","","","","","","","",""
"190","","deliberation","html-keyboard-response","100","229252","0.0-2.0-26.0-0.0","12","11","0","0","","","","","50","","","","12","1","45","34","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","0","L","0","NaN","NaN","original","3000","1","1","45","34","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","50","50","26","0.19","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","101","230067","0.0-2.0-26.0-2.0-0.0","12","11","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","","","1","","","","","","","","","","26.19","0.81","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","102","230179","0.0-2.0-26.0-4.0","12","11","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","","","1","","","","","","","","","","27","3","","","","","","","","","","","","","",""
"210","","deliberation","html-keyboard-response","103","230392","0.0-2.0-28.0-0.0","12","11","0","0","","","","","50","","","","13","","","","","","","","","","0","C","0","1727","left","scramble","1500","1","1","17","40","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_klara-kulikova-TcUfF24fUMY-unsplash.jpg","NaN","NaN","30","1.727","false","1727","","","","","","","","","","","",""
"289","","scramble_instruction","html-keyboard-response","104","230683","0.0-2.0-28.0-1.0-0.0","12","11","0","0","","","","","50","","","","13","1","17","40","outdoor_scenes","body_parts","","","","","0","","","","","","","1","","","","","","","","","","31.727","0.289","","","1","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","105","230686","0.0-2.0-28.0-2.0-0.0","12","11","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","","","1","","","","","","","","","","32.016","-1.016","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","106","230794","0.0-2.0-28.0-4.0","12","11","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","","","1","","","","","","","","","","31","1.5","","","","","","","","","","","","","",""
"197","","deliberation","html-keyboard-response","107","230994","0.0-2.0-30.0-0.0","12","11","0","0","","","","","50","","","","14","1","21","57","outdoor_scenes","objects","50","50","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","0","A","0","NaN","NaN","original","1000","1","1","21","57","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","32.5","0.197","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","108","231803","0.0-2.0-30.0-2.0-0.0","12","11","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","","","1","","","","","","","","","","32.697","0.803","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","109","231915","0.0-2.0-30.0-4.0","12","11","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","","","1","","","","","","","","","","33.5","1","","","","","","","","","","","","","",""
"180","","deliberation","html-keyboard-response","110","232097","0.0-2.0-32.0-0.0","12","11","0","0","","","","","50","","","","15","1","28","36","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","0","F","0","NaN","NaN","original","3500","1","1","28","36","faces","body_parts","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","50","50","34.5","0.18","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","111","232923","0.0-2.0-32.0-2.0-0.0","12","11","0","0","","","","","null","","","","15","","","","","","","","","","","","","","","","","1","","","","","","","","","","34.68","0.82","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","112","233036","0.0-2.0-32.0-4.0","12","11","0","0","","","","","null","","","","15","","","","","","","","","","","","","","","","","1","","","","","","","","","","35.5","3.5","","","","","","","","","","","","","",""
"36","","deliberation","html-keyboard-response","113","233075","0.0-2.0-34.0-0.0","12","11","0","0","","","","","50","","","","16","","","","","","","","","","0","K","0","414","left","scramble","1500","1","1","44","53","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_pure-julia-9lVaya31sMk-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","39","0.414","false","414","","","","","","","","","","","",""
"293","","scramble_instruction","html-keyboard-response","114","233371","0.0-2.0-34.0-1.0-0.0","12","11","0","0","","","","","50","","","","16","1","44","53","body_parts","objects","","","","","0","","","","","","","1","","","","","","","","","","39.414","0.293","","","1","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","115","233676","0.0-2.0-34.0-2.0-0.0","12","11","0","0","","","","","null","","","","16","","","","","","","","","","","","","","","","","1","","","","","","","","","","39.707","0.293","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","116","233786","0.0-2.0-34.0-4.0","12","11","0","0","","","","","null","","","","16","","","","","","","","","","","","","","","","","1","","","","","","","","","","40","1.5","","","","","","","","","","","","","",""
"189","","deliberation","html-keyboard-response","117","233978","0.0-2.0-36.0-0.0","12","11","0","0","","","","","50","","","","17","","","","","","","","","","0","F","0","1872","right","scramble","1000","1","1","28","36","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_callum-skelton-3KLMq7y46nA-unsplash.jpg","NaN","NaN","41.5","1.872","false","1872","","","","","","","","","","","",""
"339","","scramble_instruction","html-keyboard-response","118","234318","0.0-2.0-36.0-1.0-0.0","12","11","0","0","","","","","50","","","","17","1","28","36","faces","body_parts","","","","","0","","","","","","","1","","","","","","","","","","43.372","0.339","","","0","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","119","234321","0.0-2.0-36.0-2.0-0.0","12","11","0","0","","","","","null","","","","17","","","","","","","","","","","","","","","","","1","","","","","","","","","","43.711","-1.211","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","120","234427","0.0-2.0-36.0-4.0","12","11","0","0","","","","","null","","","","17","","","","","","","","","","","","","","","","","1","","","","","","","","","","42.5","1","","","","","","","","","","","","","",""
"193","","deliberation","html-keyboard-response","121","234623","0.0-2.0-38.0-0.0","12","11","0","0","","","","","50","","","","18","1","17","40","outdoor_scenes","body_parts","50","50","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","0","C","0","NaN","NaN","original","1000","1","1","17","40","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","50","50","43.5","0.193","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","122","235434","0.0-2.0-38.0-2.0-0.0","12","11","0","0","","","","","null","","","","18","","","","","","","","","","","","","","","","","1","","","","","","","","","","43.693","0.807","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","123","235539","0.0-2.0-38.0-4.0","12","11","0","0","","","","","null","","","","18","","","","","","","","","","","","","","","","","1","","","","","","","","","","44.5","1","","","","","","","","","","","","","",""
"142","","deliberation","html-keyboard-response","124","235683","0.0-2.0-40.0-0.0","12","11","0","0","","","","","50","","","","19","1","23","33","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","0","B","0","NaN","NaN","original","1000","1","1","23","33","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","45.5","0.142","","","","","","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","125","236550","0.0-2.0-40.0-2.0-0.0","12","11","0","0","","","","","null","","","","19","","","","","","","","","","","","","","","","","1","","","","","","","","","","45.642","0.858","","","","","","","","","","","","","",""
"null","","iti","html-keyboard-response","126","236657","0.0-2.0-40.0-4.0","12","11","0","0","","","","","null","","","","19","","","","","","","","","","","","","","","","","1","","","","","","","","","","46.5","1","","","","","","","","","","","","","",""
"99","","deliberation","html-keyboard-response","127","236759","0.0-2.0-42.0-0.0","12","11","0","0","","","","","50","","","","20","","","","","","","","","","0","D","0","1375","left","scramble","1500","1","1","58","24","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_abstral-official-cyOKLSgkgCE-unsplash.jpg","NaN","NaN","47.5","1.375","false","1375","","","","","","","","","","","",""
