"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","response_ends_trial","trial_duration","scramble_acc","chosen_left","old_pair","pair_type","old_response","pair_acc"
"null","","memory","html-keyboard-response","440","160121","0.0-3.0-9.0-0.0","1","12","0","0","","","","","null","","","","7","1","NaN","0","","","","3000","","1","32","57","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","6.3999999999999995","0","","","","","","","","","","","","","0","0","recombined","NaN","0"
"null","","memory_no_response","html-keyboard-response","441","160633","0.0-3.0-9.0-2.0-0.0","1","12","1","0","","","","","null","","","","7","1","","","","","","","","1","","","","","","","","","6.3999999999999995","0.5","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","442","163145","0.0-3.0-9.0-3.0","1","12","0","0","","","","","null","","","","7","","","","","","","","","1","","","","","","","","","6.8999999999999995","2.5","","","","","","","","","","","","","","","","",""
"464","","memory","html-keyboard-response","443","163612","0.0-3.0-10.0-0.0","1","12","0","0","","","","","51","","","","8","0","NaN","0","","","","3000","","1","13","36","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","","","9.399999999999999","0.464","","","","","","","","","","","","","1","0","recombined","0","1"
"null","","memory_confirmation_trial","html-keyboard-response","444","164656","0.0-3.0-10.0-1.0-0.0","1","12","0","0","","","","","null","","","","8","","","","","","","","","1","","","","","","","","","9.863999999999999","1.036","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","445","164768","0.0-3.0-10.0-3.0","1","12","0","0","","","","","null","","","","8","","","","","","","","","1","","","","","","","","","10.899999999999999","0.1","","","","","","","","","","","","","","","","",""
"736","","memory","html-keyboard-response","446","165507","0.0-3.0-11.0-0.0","1","12","0","0","","","","","51","","","","9","0","C","0","","","","1500","","1","15","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","","","10.999999999999998","0.736","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","447","166275","0.0-3.0-11.0-1.0-0.0","1","12","0","0","","","","","null","","","","9","","","","","","","","","1","","","","","","","","","11.735999999999999","0.764","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","448","166379","0.0-3.0-11.0-3.0","1","12","0","0","","","","","null","","","","9","","","","","","","","","1","","","","","","","","","12.499999999999998","0.1","","","","","","","","","","","","","","","","",""
"1262","","memory","html-keyboard-response","449","167644","0.0-3.0-12.0-0.0","1","12","0","0","","","","","51","","","","10","0","NaN","0","","","","1000","","1","31","55","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","","","12.599999999999998","1.262","","","","","","","","","","","","","1","0","recombined","0","1"
"null","","memory_confirmation_trial","html-keyboard-response","450","167894","0.0-3.0-12.0-1.0-0.0","1","12","0","0","","","","","null","","","","10","","","","","","","","","1","","","","","","","","","13.861999999999998","0.238","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","451","168005","0.0-3.0-12.0-3.0","1","12","0","0","","","","","null","","","","10","","","","","","","","","1","","","","","","","","","14.099999999999998","0.1","","","","","","","","","","","","","","","","",""
"980","","memory","html-keyboard-response","452","168987","0.0-3.0-13.0-0.0","1","12","0","0","","","","","51","","","","11","0","NaN","0","","","","1000","","1","51","25","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","14.199999999999998","0.98","","","","","","","","","","","","","0","0","recombined","0","1"
"null","","memory_confirmation_trial","html-keyboard-response","453","169519","0.0-3.0-13.0-1.0-0.0","1","12","0","0","","","","","null","","","","11","","","","","","","","","1","","","","","","","","","15.179999999999998","0.52","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","454","169628","0.0-3.0-13.0-3.0","1","12","0","0","","","","","null","","","","11","","","","","","","","","1","","","","","","","","","15.699999999999998","0.1","","","","","","","","","","","","","","","","",""
"1118","","memory","html-keyboard-response","455","170748","0.0-3.0-14.0-0.0","1","12","0","0","","","","","51","","","","12","0","NaN","0","","","","3000","","1","45","19","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","15.799999999999997","1.118","","","","","","","","","","","","","0","0","recombined","0","1"
"null","","memory_confirmation_trial","html-keyboard-response","456","171141","0.0-3.0-14.0-1.0-0.0","1","12","0","0","","","","","null","","","","12","","","","","","","","","1","","","","","","","","","16.917999999999996","0.382","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","457","171244","0.0-3.0-14.0-3.0","1","12","0","0","","","","","null","","","","12","","","","","","","","","1","","","","","","","","","17.299999999999997","0.1","","","","","","","","","","","","","","","","",""
"701","","memory","html-keyboard-response","458","171948","0.0-3.0-15.0-0.0","1","12","0","0","","","","","51","","","","13","0","K","0","","","","2000","","1","37","59","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","17.4","0.701","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","459","172759","0.0-3.0-15.0-1.0-0.0","1","12","0","0","","","","","null","","","","13","","","","","","","","","1","","","","","","","","","18.101","0.799","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","460","172872","0.0-3.0-15.0-3.0","1","12","0","0","","","","","null","","","","13","","","","","","","","","1","","","","","","","","","18.9","0.1","","","","","","","","","","","","","","","","",""
"345","","memory","html-keyboard-response","461","173220","0.0-3.0-16.0-0.0","1","12","0","0","","","","","50","","","","14","0","E","0","","","","1500","","1","54","36","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","","","19","0.345","","","","","","","","","","","","","1","1","intact","1","1"
"null","","memory_confirmation_trial","html-keyboard-response","462","174385","0.0-3.0-16.0-1.0-0.0","1","12","0","0","","","","","null","","","","14","","","","","","","","","1","","","","","","","","","19.345","1.155","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","463","174494","0.0-3.0-16.0-3.0","1","12","0","0","","","","","null","","","","14","","","","","","","","","1","","","","","","","","","20.5","0.1","","","","","","","","","","","","","","","","",""
"403","","memory","html-keyboard-response","464","174900","0.0-3.0-17.0-0.0","1","12","0","0","","","","","50","","","","15","0","NaN","0","","","","3500","","1","22","46","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","20.6","0.403","","","","","","","","","","","","","0","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","465","176005","0.0-3.0-17.0-1.0-0.0","1","12","0","0","","","","","null","","","","15","","","","","","","","","1","","","","","","","","","21.003","1.097","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","466","176119","0.0-3.0-17.0-3.0","1","12","0","0","","","","","null","","","","15","","","","","","","","","1","","","","","","","","","22.1","0.1","","","","","","","","","","","","","","","","",""
"531","","memory","html-keyboard-response","467","176652","0.0-3.0-18.0-0.0","1","12","0","0","","","","","50","","","","16","0","NaN","0","","","","1000","","1","29","56","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","22.200000000000003","0.531","","","","","","","","","","","","","0","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","468","177632","0.0-3.0-18.0-1.0-0.0","1","12","0","0","","","","","null","","","","16","","","","","","","","","1","","","","","","","","","22.731","0.969","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","469","177744","0.0-3.0-18.0-3.0","1","12","0","0","","","","","null","","","","16","","","","","","","","","1","","","","","","","","","23.700000000000003","0.1","","","","","","","","","","","","","","","","",""
"665","","memory","html-keyboard-response","470","178412","0.0-3.0-19.0-0.0","1","12","0","0","","","","","50","","","","17","0","NaN","0","","","","3000","","1","27","59","faces","objects","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","23.800000000000004","0.665","","","","","","","","","","","","","1","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","471","179255","0.0-3.0-19.0-1.0-0.0","1","12","0","0","","","","","null","","","","17","","","","","","","","","1","","","","","","","","","24.465000000000003","0.835","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","472","179365","0.0-3.0-19.0-3.0","1","12","0","0","","","","","null","","","","17","","","","","","","","","1","","","","","","","","","25.300000000000004","0.1","","","","","","","","","","","","","","","","",""
"205","","memory","html-keyboard-response","473","179572","0.0-3.0-20.0-0.0","1","12","0","0","","","","","50","","","","18","0","D","0","","","","1500","","1","56","33","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","25.400000000000006","0.205","","","","","","","","","","","","","1","1","intact","1","1"
"null","","memory_confirmation_trial","html-keyboard-response","474","180881","0.0-3.0-20.0-1.0-0.0","1","12","0","0","","","","","null","","","","18","","","","","","","","","1","","","","","","","","","25.605000000000004","1.295","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","475","180989","0.0-3.0-20.0-3.0","1","12","0","0","","","","","null","","","","18","","","","","","","","","1","","","","","","","","","26.900000000000006","0.1","","","","","","","","","","","","","","","","",""
"261","","memory","html-keyboard-response","476","181252","0.0-3.0-21.0-0.0","1","12","0","0","","","","","51","","","","19","0","F","0","","","","1500","","1","25","43","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","","27.000000000000007","0.261","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","477","182505","0.0-3.0-21.0-1.0-0.0","1","12","0","0","","","","","null","","","","19","","","","","","","","","1","","","","","","","","","27.261000000000006","1.239","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","478","182615","0.0-3.0-21.0-3.0","1","12","0","0","","","","","null","","","","19","","","","","","","","","1","","","","","","","","","28.500000000000007","0.1","","","","","","","","","","","","","","","","",""
"314","","memory","html-keyboard-response","479","182931","0.0-3.0-22.0-0.0","1","12","0","0","","","","","51","","","","20","0","A","0","","","","1000","","1","19","55","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","","","28.60000000000001","0.314","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","480","184124","0.0-3.0-22.0-1.0-0.0","1","12","0","0","","","","","null","","","","20","","","","","","","","","1","","","","","","","","","28.91400000000001","1.186","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","481","184228","0.0-3.0-22.0-3.0","1","12","0","0","","","","","null","","","","20","","","","","","","","","1","","","","","","","","","30.10000000000001","0.1","","","","","","","","","","","","","","","","",""
"422","","memory","html-keyboard-response","482","184652","0.0-3.0-23.0-0.0","1","12","0","0","","","","","51","","","","21","0","NaN","0","","","","1000","","1","15","43","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","","30.20000000000001","0.422","","","","","","","","","","","","","1","0","recombined","0","1"
"null","","memory_confirmation_trial","html-keyboard-response","483","185744","0.0-3.0-23.0-1.0-0.0","1","12","0","0","","","","","null","","","","21","","","","","","","","","1","","","","","","","","","30.62200000000001","1.078","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","484","185855","0.0-3.0-23.0-3.0","1","12","0","0","","","","","null","","","","21","","","","","","","","","1","","","","","","","","","31.70000000000001","0.1","","","","","","","","","","","","","","","","",""
"378","","memory","html-keyboard-response","485","186236","0.0-3.0-24.0-0.0","1","12","0","0","","","","","50","","","","22","0","NaN","0","","","","1000","","1","54","33","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","31.80000000000001","0.378","","","","","","","","","","","","","1","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","486","187365","0.0-3.0-24.0-1.0-0.0","1","12","0","0","","","","","null","","","","22","","","","","","","","","1","","","","","","","","","32.17800000000001","1.122","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","487","187472","0.0-3.0-24.0-3.0","1","12","0","0","","","","","null","","","","22","","","","","","","","","1","","","","","","","","","33.30000000000001","0.1","","","","","","","","","","","","","","","","",""
"393","","memory","html-keyboard-response","488","187867","0.0-3.0-25.0-0.0","1","12","0","0","","","","","50","","","","23","0","I","0","","","","2000","","1","38","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","","33.40000000000001","0.393","","","","","","","","","","","","","1","1","intact","1","1"
"null","","memory_confirmation_trial","html-keyboard-response","489","188981","0.0-3.0-25.0-1.0-0.0","1","12","0","0","","","","","null","","","","23","","","","","","","","","1","","","","","","","","","33.79300000000001","1.107","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","490","189089","0.0-3.0-25.0-3.0","1","12","0","0","","","","","null","","","","23","","","","","","","","","1","","","","","","","","","34.90000000000001","0.1","","","","","","","","","","","","","","","","",""
"345","","memory","html-keyboard-response","491","189436","0.0-3.0-26.0-0.0","1","12","0","0","","","","","50","","","","24","0","NaN","0","","","","3500","","1","18","37","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","35.000000000000014","0.345","","","","","","","","","","","","","0","0","recombined","1","0"
"null","","memory_confirmation_trial","html-keyboard-response","492","190599","0.0-3.0-26.0-1.0-0.0","1","12","0","0","","","","","null","","","","24","","","","","","","","","1","","","","","","","","","35.34500000000001","1.155","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","493","190713","0.0-3.0-26.0-3.0","1","12","0","0","","","","","null","","","","24","","","","","","","","","1","","","","","","","","","36.500000000000014","0.1","","","","","","","","","","","","","","","","",""
"408","","memory","html-keyboard-response","494","191123","0.0-3.0-27.0-0.0","1","12","0","0","","","","","51","","","","25","0","B","0","","","","1000","","1","13","29","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","36.600000000000016","0.408","","","","","","","","","","","","","1","1","intact","0","0"
"null","","memory_confirmation_trial","html-keyboard-response","495","192222","0.0-3.0-27.0-1.0-0.0","1","12","0","0","","","","","null","","","","25","","","","","","","","","1","","","","","","","","","37.00800000000002","1.092","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","496","192333","0.0-3.0-27.0-3.0","1","12","0","0","","","","","null","","","","25","","","","","","","","","1","","","","","","","","","38.100000000000016","0.1","","","","","","","","","","","","","","","","",""
"389","","memory","html-keyboard-response","497","192723","0.0-3.0-28.0-0.0","1","12","0","0","","","","","50","","","","26","0","J","0","","","","2000","","1","31","51","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","38.20000000000002","0.389","","","","","","","","","","","","","1","1","intact","1","1"
"null","","memory_confirmation_trial","html-keyboard-response","498","193844","0.0-3.0-28.0-1.0-0.0","1","12","0","0","","","","","null","","","","26","","","","","","","","","1","","","","","","","","","38.58900000000002","1.111","","","","","","","","","","","","","","","","",""
"null","","iti_memory","html-keyboard-response","499","193952","0.0-3.0-28.0-3.0","1","12","0","0","","","","","null","","","","26","","","","","","","","","1","","","","","","","","","39.70000000000002","0.1","","","","","","","","","","","","","","","","",""
"3080","","end_memory_phase","html-keyboard-response","500","197039","0.0-3.0-28.0-5.0-0.0","1","12","0","0","","","","","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
