"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally"
"150","","deliberation","html-keyboard-response","97","44576","0.0-2.0-24.0-0.0","1","1","0","0","","","","","50","","","","11","1","19","42","outdoor_scenes","body_parts","50","50","0","C","0","NaN","NaN","original","3500","1","1","19","42","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","50","50","933.5830000000001","0.15","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","98","45430","0.0-2.0-24.0-2.0-0.0","1","1","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","1","","","","","","","","","","933.7330000000001","0.85","","","","","","","","",""
"null","","iti","html-keyboard-response","99","45539","0.0-2.0-24.0-4.0","1","1","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","1","","","","","","","","","","934.5830000000001","3.5","","","","","","","","",""
"154","","deliberation","html-keyboard-response","100","45695","0.0-2.0-26.0-0.0","1","1","0","0","","","","","50","","","","12","1","28","47","faces","body_parts","50","50","0","F","0","NaN","NaN","original","1000","1","1","28","47","faces","body_parts","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","938.0830000000001","0.154","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","101","46544","0.0-2.0-26.0-2.0-0.0","1","1","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","1","","","","","","","","","","938.2370000000001","0.846","","","","","","","","",""
"null","","iti","html-keyboard-response","102","46649","0.0-2.0-26.0-4.0","1","1","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","1","","","","","","","","","","939.0830000000001","1","","","","","","","","",""
"54","","deliberation","html-keyboard-response","103","46704","0.0-2.0-28.0-0.0","1","1","0","0","","","","","50","","","","13","","","","","","","","0","L","0","1302","right","scramble","1000","1","1","46","26","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_art-hauntington-jzY0KRJopEI-unsplash.jpg","NaN","NaN","940.0830000000001","1.302","false","1302","","","","","","",""
"194","","scramble_instruction","html-keyboard-response","104","46900","0.0-2.0-28.0-1.0-0.0","1","1","0","0","","","","","50","","","","13","1","46","26","body_parts","faces","","","0","","","","","","","1","","","","","","","","","","941.3850000000001","0.194","","","0","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","105","46902","0.0-2.0-28.0-2.0-0.0","1","1","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","1","","","","","","","","","","1135.3850000000002","-0.496","","","","","","","","",""
"null","","iti","html-keyboard-response","106","47006","0.0-2.0-28.0-4.0","1","1","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","1","","","","","","","","","","1134.8890000000001","1","","","","","","","","",""
"237","","deliberation","html-keyboard-response","107","47245","0.0-2.0-30.0-0.0","1","1","0","0","","","","","50","","","","14","1","21","58","outdoor_scenes","objects","50","50","0","A","0","NaN","NaN","original","2000","1","1","21","58","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","1135.8890000000001","0.237","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","108","48019","0.0-2.0-30.0-2.0-0.0","1","1","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","1","","","","","","","","","","1136.1260000000002","0.763","","","","","","","","",""
"null","","iti","html-keyboard-response","109","48128","0.0-2.0-30.0-4.0","1","1","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","1","","","","","","","","","","1136.8890000000001","2","","","","","","","","",""
"null","","deliberation","html-keyboard-response","110","49136","0.0-2.0-32.0-0.0","1","1","0","0","","","","","null","","","","15","","","","","","","","1","K","0","1615","right","scramble","3500","1","1","37","56","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","1138.8890000000001","1.615","false","1615","","","","","","",""
"null","","scramble_instruction","html-keyboard-response","111","50145","0.0-2.0-32.0-1.0-0.0","1","1","0","0","","","","","null","","","","15","","","","","","","","1","","","","","","","1","","","","","","","","","","1140.5040000000001","1","","","0","","","","","",""
"null","","deliberation_no_response","html-keyboard-response","112","50656","0.0-2.0-32.0-3.0-0.0","1","1","0","0","","","","","null","","","","15","","","","","","","","1","","","","","","","1","","","","","","","","","","2140.504","0.5","","","","","","","","",""
"null","","iti","html-keyboard-response","113","50759","0.0-2.0-32.0-4.0","1","1","0","0","","","","","null","","","","15","","","","","","","","","","","","","","","1","","","","","","","","","","2141.004","3","","","","","","","","",""
"null","","deliberation","html-keyboard-response","114","51771","0.0-2.0-34.0-0.0","1","1","0","0","","","","","null","","","","16","","","","","","","","1","E","0","285","right","scramble","1500","1","1","51","41","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_lucaxx-freire-CacZwMexYdk-unsplash.jpg","NaN","NaN","2144.004","0.285","false","285","","","","","","",""
"null","","scramble_instruction","html-keyboard-response","115","52777","0.0-2.0-34.0-1.0-0.0","1","1","0","0","","","","","null","","","","16","","","","","","","","1","","","","","","","1","","","","","","","","","","2144.2889999999998","1","","","0","","","","","",""
"null","","deliberation_no_response","html-keyboard-response","116","53288","0.0-2.0-34.0-3.0-0.0","1","1","0","0","","","","","null","","","","16","","","","","","","","1","","","","","","","1","","","","","","","","","","3144.2889999999998","0.5","","","","","","","","",""
"null","","iti","html-keyboard-response","117","53390","0.0-2.0-34.0-4.0","1","1","0","0","","","","","null","","","","16","","","","","","","","","","","","","","","1","","","","","","","","","","3144.7889999999998","1","","","","","","","","",""
"null","","deliberation","html-keyboard-response","118","54398","0.0-2.0-36.0-0.0","1","1","0","0","","","","","null","","","","17","","","","","","","","1","G","0","NaN","NaN","original","1500","1","1","53","20","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","50","50","3145.7889999999998","1","","","","","","","","",""
"null","","deliberation_no_response","html-keyboard-response","119","54902","0.0-2.0-36.0-3.0-0.0","1","1","0","0","","","","","null","","","","17","","","","","","","","1","","","","","","","1","","","","","","","","","","3146.7889999999998","0.5","","","","","","","","",""
"null","","iti","html-keyboard-response","120","55009","0.0-2.0-36.0-4.0","1","1","0","0","","","","","null","","","","17","","","","","","","","","","","","","","","1","","","","","","","","","","3147.2889999999998","1","","","","","","","","",""
"null","","deliberation","html-keyboard-response","121","56017","0.0-2.0-38.0-0.0","1","1","0","0","","","","","null","","","","18","","","","","","","","1","I","0","NaN","NaN","original","3000","1","1","36","16","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","3148.2889999999998","1","","","","","","","","",""
"null","","deliberation_no_response","html-keyboard-response","122","56527","0.0-2.0-38.0-3.0-0.0","1","1","0","0","","","","","null","","","","18","","","","","","","","1","","","","","","","1","","","","","","","","","","3149.2889999999998","0.5","","","","","","","","",""
"null","","iti","html-keyboard-response","123","56631","0.0-2.0-38.0-4.0","1","1","0","0","","","","","null","","","","18","","","","","","","","","","","","","","","1","","","","","","","","","","3149.7889999999998","2.5","","","","","","","","",""
"202","","deliberation","html-keyboard-response","124","56835","0.0-2.0-40.0-0.0","1","1","0","0","","","","","50","","","","19","","","","","","","","0","A","0","1137","right","scramble","3000","1","1","21","58","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NaN","NaN","3152.2889999999998","1.137","false","1137","","","","","","",""
"215","","scramble_instruction","html-keyboard-response","125","57052","0.0-2.0-40.0-1.0-0.0","1","1","0","0","","","","","50","","","","19","1","21","58","outdoor_scenes","objects","","","0","","","","","","","1","","","","","","","","","","3153.426","0.215","","","0","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","126","57054","0.0-2.0-40.0-2.0-0.0","1","1","0","0","","","","","null","","","","19","","","","","","","","","","","","","","","1","","","","","","","","","","3368.426","-0.352","","","","","","","","",""
"null","","iti","html-keyboard-response","127","57162","0.0-2.0-40.0-4.0","1","1","0","0","","","","","null","","","","19","","","","","","","","","","","","","","","1","","","","","","","","","","3368.074","3","","","","","","","","",""
"104","","deliberation","html-keyboard-response","128","57268","0.0-2.0-42.0-0.0","1","1","0","0","","","","","50","","","","20","","","","","","","","0","G","0","1994","left","scramble","1500","1","1","53","20","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","3371.074","1.994","false","1994","","","","","","",""
"200","","scramble_instruction","html-keyboard-response","129","57470","0.0-2.0-42.0-1.0-0.0","1","1","0","0","","","","","50","","","","20","1","53","20","objects","outdoor_scenes","","","0","","","","","","","1","","","","","","","","","","3373.068","0.2","","","1","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","130","57472","0.0-2.0-42.0-2.0-0.0","1","1","0","0","","","","","null","","","","20","","","","","","","","","","","","","","","1","","","","","","","","","","3573.068","-1.194","","","","","","","","",""
"null","","iti","html-keyboard-response","131","57574","0.0-2.0-42.0-4.0","1","1","0","0","","","","","null","","","","20","","","","","","","","","","","","","","","1","","","","","","","","","","3571.8740000000003","1.5","","","","","","","","",""
"98","","deliberation","html-keyboard-response","132","57674","0.0-2.0-44.0-0.0","1","1","0","0","","","","","50","","","","21","1","37","56","body_parts","objects","50","50","0","K","0","NaN","NaN","original","1000","1","1","37","56","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","3573.3740000000003","0.098","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","133","58585","0.0-2.0-44.0-2.0-0.0","1","1","0","0","","","","","null","","","","21","","","","","","","","","","","","","","","1","","","","","","","","","","3573.472","0.902","","","","","","","","",""
"null","","iti","html-keyboard-response","134","58695","0.0-2.0-44.0-4.0","1","1","0","0","","","","","null","","","","21","","","","","","","","","","","","","","","1","","","","","","","","","","3574.3740000000003","1","","","","","","","","",""
"105","","deliberation","html-keyboard-response","135","58802","0.0-2.0-46.0-0.0","1","1","0","0","","","","","50","","","","22","1","34","57","faces","objects","50","50","0","J","0","NaN","NaN","original","3000","1","1","34","57","faces","objects","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","3575.3740000000003","0.105","","","","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","136","59702","0.0-2.0-46.0-2.0-0.0","1","1","0","0","","","","","null","","","","22","","","","","","","","","","","","","","","1","","","","","","","","","","3575.4790000000003","0.895","","","","","","","","",""
"null","","iti","html-keyboard-response","137","59808","0.0-2.0-46.0-4.0","1","1","0","0","","","","","null","","","","22","","","","","","","","","","","","","","","1","","","","","","","","","","3576.3740000000003","3","","","","","","","","",""
"75","","deliberation","html-keyboard-response","138","59885","0.0-2.0-48.0-0.0","1","1","0","0","","","","","50","","","","23","","","","","","","","0","J","0","1604","left","scramble","1000","1","1","34","57","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_olena-sergienko-0TSd6uCKTKc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","3579.3740000000003","1.604","false","1604","","","","","","",""
"216","","scramble_instruction","html-keyboard-response","139","60103","0.0-2.0-48.0-1.0-0.0","1","1","0","0","","","","","50","","","","23","1","34","57","faces","objects","","","0","","","","","","","1","","","","","","","","","","3580.978","0.216","","","1","","","","","",""
"null","","deliberation_confirmation","html-keyboard-response","140","60105","0.0-2.0-48.0-2.0-0.0","1","1","0","0","","","","","null","","","","23","","","","","","","","","","","","","","","1","","","","","","","","","","3796.978","-0.82","","","","","","","","",""
"null","","iti","html-keyboard-response","141","60207","0.0-2.0-48.0-4.0","1","1","0","0","","","","","null","","","","23","","","","","","","","","","","","","","","1","","","","","","","","","","3796.158","1","","","","","","","","",""
"107","","deliberation","html-keyboard-response","142","60316","0.0-2.0-50.0-0.0","1","1","0","0","","","","","50","","","","24","1","25","22","faces","outdoor_scenes","50","50","0","H","0","NaN","NaN","original","2000","1","1","25","22","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","3797.158","0.107","","","","","","","","",""
